STATE/UT,DISTRICT,YEAR,MURDER,RAPE,KIDNAPPING & ABDUCTION,DACOITY,BURGLARY,THEFT,RIOTS,ROBBERY,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES
Gujarat,W.RLY VADODARA,2013,5,1,2,1,4,414,3,7,0,6,0
Gujarat,ZZ TOTAL,2013,1118,732,2666,288,4980,15313,1715,1429,29,1243,0
Haryana,AMBALA RURAL,2013,17,17,67,4,92,195,0,10,3,32,0
Haryana,AMBALA URBAN,2013,17,24,159,7,394,438,3,13,1,48,0
Haryana,BHIWANI,2013,62,52,169,6,411,741,174,36,20,97,0
Haryana,FARIDABAD,2013,60,65,155,6,392,1763,183,34,22,90,0
Haryana,FATEHABAD,2013,25,30,47,6,176,258,21,9,2,46,0
Haryana,GRP,2013,19,2,9,1,1,415,11,20,3,18,0
Haryana,GURGAON,2013,87,82,263,31,667,4330,159,137,18,97,0
Haryana,HISSAR,2013,55,61,114,8,468,1182,107,63,17,118,0
Haryana,I&P HARYANA,2013,0,0,0,0,0,0,0,0,0,0,0
Haryana,JHAJJAR,2013,43,17,50,2,162,452,29,28,22,44,0
Haryana,JIND,2013,58,38,100,2,308,726,167,33,9,69,0
Haryana,KAITHAL,2013,31,26,106,6,181,325,0,16,4,39,0
Haryana,KARNAL,2013,56,72,362,6,459,975,37,54,12,181,0
Haryana,KURUKSHETRA,2013,20,25,56,0,288,641,0,25,8,70,0
Haryana,MAHENDRAGARH,2013,45,28,69,10,182,360,91,21,9,81,0
Haryana,MEWAT,2013,32,68,44,10,59,536,171,18,10,46,0
Haryana,PALWAL,2013,40,51,66,4,128,695,165,28,12,77,0
Haryana,PANCHKULA,2013,12,15,163,7,212,464,13,21,4,41,0
Haryana,PANIPAT,2013,59,52,144,9,232,890,32,31,14,60,0
Haryana,REWARI,2013,35,43,67,15,226,727,58,52,13,62,0
Haryana,ROHTAK,2013,63,51,80,2,325,830,90,39,17,55,0
Haryana,SIRSA,2013,34,64,140,1,228,524,46,15,5,58,2
Haryana,SONIPAT,2013,81,50,69,5,327,754,3,49,27,71,0
Haryana,YAMUNANAGAR,2013,31,38,273,6,203,399,0,11,11,60,0
Haryana,ZZ TOTAL,2013,982,971,2772,154,6121,18620,1560,763,263,1560,2
Himachal Pradesh,BADDIPOLICEDIST,2013,10,6,24,1,30,42,31,0,0,17,0
Himachal Pradesh,BILASPUR,2013,4,13,51,1,69,49,29,0,0,32,0
Himachal Pradesh,CHAMBA,2013,5,19,14,0,66,46,38,0,0,31,0
Himachal Pradesh,CID,2013,0,1,0,0,0,0,0,0,0,0,0
Himachal Pradesh,G.R.P.,2013,0,0,0,1,0,5,0,0,0,1,0
Himachal Pradesh,HAMIRPUR,2013,6,12,16,0,66,45,16,0,0,31,0
Himachal Pradesh,KANGRA,2013,28,33,61,0,139,112,73,6,0,100,0
Himachal Pradesh,KINNAUR,2013,0,6,4,0,26,11,9,1,0,8,0
Himachal Pradesh,KULLU,2013,7,29,29,4,73,51,32,0,0,44,0
Himachal Pradesh,LAHAUL-SPITI,2013,1,1,0,0,0,3,0,0,0,0,0
Himachal Pradesh,MANDI,2013,9,31,48,2,119,89,51,0,0,73,0
Himachal Pradesh,SHIMLA,2013,11,32,49,2,161,157,93,1,0,63,0
Himachal Pradesh,SIRMAUR,2013,7,25,17,1,34,58,40,1,0,40,0
Himachal Pradesh,SOLAN,2013,5,17,16,1,97,79,26,3,0,19,0
Himachal Pradesh,UNA,2013,11,25,23,1,52,71,49,2,0,34,0
Himachal Pradesh,ZZ TOTAL,2013,104,250,352,14,932,818,487,14,0,493,0
Jammu & Kashmir,ANANTNAG,2013,8,19,93,2,88,71,162,4,0,129,0
Jammu & Kashmir,AWANTIPORA,2013,4,5,14,0,18,12,23,3,0,18,0
Jammu & Kashmir,BANDIPORA,2013,4,8,51,0,30,33,109,0,0,47,0
Jammu & Kashmir,BARAMULLA,2013,8,19,95,0,75,97,219,12,0,135,0
Jammu & Kashmir,BUDGAM,2013,4,11,63,0,85,110,198,2,0,26,0
Jammu & Kashmir,CRIME JAMMU,2013,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,CRIME SRINAGAR,2013,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,DODA,2013,4,29,37,0,46,49,25,1,0,41,0
Jammu & Kashmir,GANDERBAL,2013,1,5,29,1,35,42,94,1,0,64,0
Jammu & Kashmir,HANDWARA,2013,2,10,30,0,14,55,45,0,0,77,0
Jammu & Kashmir,JAMMU,2013,11,50,96,0,312,398,89,2,5,72,0
Jammu & Kashmir,KARGIL,2013,1,0,1,0,4,4,14,0,0,1,0
Jammu & Kashmir,KATHUA,2013,6,20,27,0,67,73,19,0,0,37,0
Jammu & Kashmir,KISHTWAR,2013,5,12,15,1,14,10,2,2,0,14,0
Jammu & Kashmir,KULGAM,2013,3,13,61,0,31,47,102,18,0,136,0
Jammu & Kashmir,KUPWARA,2013,5,19,54,0,29,76,144,2,0,47,0
Jammu & Kashmir,LEH,2013,0,2,0,0,9,8,0,0,0,2,0
Jammu & Kashmir,POONCH,2013,7,20,27,0,32,22,62,1,0,45,0
Jammu & Kashmir,PULWAMA,2013,8,10,28,0,11,20,79,4,0,19,0
Jammu & Kashmir,RAILWAYS JAMMU,2013,1,0,0,0,0,2,0,0,0,1,0
Jammu & Kashmir,RAILWAYS KASHMIR,2013,0,0,0,0,0,2,10,0,0,0,0
Jammu & Kashmir,RAILWAYS KATRA,2013,0,0,0,0,0,0,0,0,0,0,0
Jammu & Kashmir,RAJOURI,2013,11,30,59,0,55,61,36,2,1,46,0
Jammu & Kashmir,RAMBAN,2013,6,13,21,0,20,34,3,0,0,21,0
Jammu & Kashmir,REASI,2013,5,13,19,0,24,27,24,0,0,5,0
Jammu & Kashmir,SAMBA,2013,5,5,8,0,29,28,41,0,1,23,0
Jammu & Kashmir,SHOPIAN,2013,6,5,17,0,13,81,46,3,0,27,0
Jammu & Kashmir,SOPORE,2013,13,15,34,0,71,113,43,0,0,63,0
Jammu & Kashmir,SRINAGAR,2013,16,22,90,2,232,333,115,30,0,266,0
Jammu & Kashmir,UDHAMPUR,2013,6,23,14,0,43,54,10,0,0,27,0
Jammu & Kashmir,ZZ TOTAL,2013,150,378,983,6,1387,1862,1714,87,7,1389,0
Jharkhand,BOKARO,2013,47,58,78,13,159,736,139,28,15,8,0
Jharkhand,CHAIBASA,2013,121,77,27,5,7,186,22,18,0,36,0
Jharkhand,CHATRA,2013,42,25,29,11,30,114,53,14,10,16,0
Jharkhand,DEOGHAR,2013,55,61,67,13,102,306,257,16,24,65,0
Jharkhand,DHANBAD,2013,68,65,157,35,194,947,254,63,37,6,0
